Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
144.759,2.923,2.923,302.74,0.423,2.458,-1.581,0.022,13.966,340.933,84.006,11.31,977.042,1.17679894,14.351,-13.104,305.608,305.608
144.859,1.554,1.554,20.988,-0.108,-0.557,-1.451,-0.003,14.805,341.43,79.456,11.288,977.061,1.17340291,10.263,-7.363,304.179,304.179
144.959,2.63,2.603,53.858,-8.239,-2.102,-1.535,-0.377,14.993,341.541,78.502,11.288,977.049,1.17262554,5.801,-4.196,302.194,302.194
145.059,2.293,2.02,44.111,-28.242,-1.406,-1.45,-1.085,14.856,341.459,79.096,11.269,977.028,1.17316401,7.108,-10.993,304.052,304.052
145.159,1.062,1.046,307.269,9.868,0.832,-0.633,0.182,14.822,341.441,79.498,11.313,977.029,1.17328465,7.906,-13.714,304.808,304.808
145.259,2.926,2.887,294.416,9.368,2.628,-1.193,0.476,14.343,341.158,82.026,11.318,977.026,1.17523408,2.939,-13.152,302.841,302.841
145.359,2.983,2.969,303.381,5.578,2.479,-1.634,0.29,13.924,340.909,84.301,11.321,977.022,1.1769433,3.014,-15.979,304.33,304.33
145.459,1.843,1.842,320.589,-1.725,1.169,-1.423,-0.055,14.046,340.982,83.749,11.341,977.031,1.17644691,5.437,-13.36,304.308,304.308
145.559,1.844,1.841,30.196,2.934,-0.926,-1.592,0.094,14.758,341.402,79.793,11.306,977.041,1.17356539,-8.373,-7.703,300.095,300.095
145.661,2.256,2.253,54.966,-2.671,-1.845,-1.293,-0.105,15.182,341.655,77.788,11.334,977.033,1.17181957,-24.199,-6.8,293.508,293.508
145.759,1.07,0.934,241.924,-29.222,0.824,0.44,-0.523,15.238,341.688,77.438,11.321,977.031,1.17159212,-25.204,-7.588,292.627,292.627
145.859,2.685,2.685,254.034,0.0,2.581,0.739,0.0,14.926,341.503,78.97,11.313,977.029,1.17286313,-22.145,-14.327,292.727,292.727
145.96,3.082,3.082,282.081,0.0,3.013,-0.645,0.0,14.197,341.07,82.779,11.313,977.045,1.17585945,-3.783,-17.599,302.295,302.295
146.06,2.995,2.983,294.714,5.255,2.709,-1.247,0.274,13.941,340.917,84.047,11.293,977.01,1.17686987,5.015,-12.908,303.878,303.878
146.16,0.826,0.82,34.285,-6.562,-0.462,-0.678,-0.094,14.979,341.533,78.612,11.296,977.049,1.17267621,-2.737,-4.668,300.857,300.857
146.26,2.226,2.225,69.728,-1.512,-2.088,-0.771,-0.059,15.29,341.718,77.12,11.309,977.031,1.17138636,2.529,-5.862,302.703,302.703
146.361,0.576,0.555,44.885,-15.612,-0.392,-0.393,-0.155,15.096,341.604,78.109,11.313,977.019,1.17215896,-0.382,-12.61,303.62,303.62
146.463,2.255,2.239,234.046,-6.978,1.812,1.314,-0.274,15.146,341.634,77.9,11.321,977.041,1.17197692,1.132,-17.888,305.226,305.226
146.563,2.658,2.658,262.906,0.0,2.638,0.328,0.0,14.846,341.455,79.356,11.309,977.05,1.17321658,1.621,-16.047,304.06,304.06
146.663,2.636,2.625,287.745,5.045,2.5,-0.8,0.232,14.371,341.172,81.74,11.293,977.02,1.17512441,0.3,-7.239,302.323,302.323
146.763,1.534,1.499,296.738,12.178,1.339,-0.675,0.324,14.651,341.341,80.534,11.341,977.04,1.1739862,-0.004,-1.607,301.434,301.434
146.863,1.624,1.623,88.224,-2.065,-1.622,-0.05,-0.059,15.469,341.824,76.238,11.309,977.032,1.17066109,1.204,-6.881,303.083,303.083
146.963,1.539,1.538,63.881,2.242,-1.38,-0.677,0.06,15.186,341.656,77.638,11.309,977.029,1.17180753,1.26,-15.499,303.447,303.447
147.066,0.705,0.485,265.426,-46.553,0.483,0.039,-0.512,15.01,341.552,78.474,11.3,977.026,1.17252266,1.236,-18.174,303.797,303.797
147.167,2.3,2.296,251.717,3.49,2.18,0.72,0.14,14.803,341.43,79.617,11.317,977.043,1.17337668,0.15,-14.392,303.426,303.426
147.268,2.595,2.595,278.702,0.0,2.565,-0.393,0.0,14.142,341.038,83.113,11.321,977.045,1.17607725,1.996,-8.518,302.839,302.839
147.367,1.979,1.968,291.443,5.859,1.832,-0.72,0.202,14.041,340.977,83.578,11.306,977.033,1.17648458,-0.385,-7.207,302.183,302.183
147.467,0.639,0.479,169.58,-41.446,-0.087,0.471,-0.423,14.809,341.434,79.587,11.317,977.032,1.17333853,-0.583,-10.881,302.57,302.57
147.567,1.904,1.877,88.776,-9.797,-1.876,-0.04,-0.324,15.119,341.617,78.016,11.317,977.049,1.17209959,-1.173,-14.295,303.345,303.345
147.667,1.235,1.228,74.152,-6.037,-1.181,-0.335,-0.13,15.071,341.587,78.066,11.281,977.038,1.17229402,-4.715,-14.384,302.184,302.184
147.768,1.52,1.444,243.337,-18.27,1.29,0.648,-0.477,15.07,341.589,78.26,11.317,977.033,1.17227817,-1.379,-11.249,302.127,302.127
147.869,2.594,2.592,263.96,2.002,2.578,0.273,0.091,14.644,341.336,80.477,11.324,977.04,1.17401862,2.952,-9.19,301.614,301.614
147.969,3.269,3.257,287.33,4.998,3.109,-0.97,0.285,14.016,340.964,83.817,11.324,977.028,1.17657208,2.35,-8.983,302.241,302.241
148.069,1.623,1.616,299.064,5.622,1.412,-0.785,0.159,14.509,341.255,81.051,11.3,977.027,1.17456567,2.892,-9.598,302.606,302.606
148.169,1.451,1.439,64.975,7.327,-1.304,-0.609,0.185,15.445,341.811,76.456,11.329,977.042,1.17076147,3.44,-11.978,302.496,302.496
148.269,1.583,1.578,67.294,4.707,-1.455,-0.609,0.13,15.488,341.836,76.159,11.311,977.041,1.17059445,-0.989,-12.757,302.511,302.511
148.369,0.431,0.343,239.027,-37.333,0.294,0.177,-0.262,15.37,341.765,76.725,11.308,977.033,1.17106605,-0.599,-13.284,302.213,302.213
148.469,2.32,2.314,248.863,4.007,2.158,0.834,0.162,15.324,341.739,77.055,11.329,977.039,1.17124987,4.772,-11.06,302.531,302.531
148.571,2.803,2.803,274.753,0.0,2.794,-0.232,0.0,14.721,341.382,80.105,11.329,977.034,1.17369783,0.969,-7.101,301.327,301.327
148.671,1.47,1.413,299.711,16.049,1.227,-0.7,0.406,14.416,341.2,81.604,11.311,977.034,1.17495,-0.272,-6.998,299.853,299.853
148.771,0.576,0.57,43.964,-8.153,-0.396,-0.41,-0.082,14.914,341.494,78.904,11.289,977.031,1.17292297,0.48,-12.724,301.293,301.293
148.871,1.787,1.774,74.819,-6.714,-1.712,-0.465,-0.209,15.217,341.677,77.629,11.337,977.035,1.17167711,0.0,-16.074,302.006,302.006
148.971,1.545,1.528,60.364,-8.35,-1.328,-0.756,-0.224,14.962,341.524,78.802,11.316,977.034,1.17272258,1.119,-14.683,302.779,302.779
149.074,2.159,2.059,234.268,-17.534,1.671,1.202,-0.65,14.973,341.531,78.771,11.321,977.062,1.1727078,0.155,-8.505,300.6,300.6
149.175,3.005,3.005,263.093,1.137,2.983,0.361,0.06,14.477,341.238,81.442,11.341,977.027,1.17468011,1.038,-6.704,300.805,300.805
149.275,3.768,3.766,292.392,2.182,3.482,-1.434,0.143,13.896,340.893,84.524,11.334,977.036,1.17706931,0.269,-10.542,300.851,300.851
149.375,3.336,3.334,297.535,2.15,2.956,-1.541,0.125,13.7,340.776,85.505,11.316,977.044,1.17789125,1.27,-16.502,303.392,303.392
149.475,0.556,0.512,39.712,22.791,-0.327,-0.394,0.215,14.928,341.505,79.044,11.329,977.03,1.17284727,0.834,-17.103,302.383,302.383
149.575,2.269,2.268,61.874,1.933,-2.0,-1.069,0.077,15.035,341.569,78.516,11.332,977.02,1.17240024,-0.162,-11.359,301.568,301.568
149.675,1.358,0.852,261.772,-51.108,0.844,0.122,-1.057,15.021,341.56,78.609,11.336,977.043,1.17248452,0.76,-6.084,301.119,301.119
149.775,2.998,2.998,251.352,-0.574,2.84,0.959,-0.03,14.925,341.504,79.072,11.332,977.036,1.17286563,0.682,-5.521,301.862,301.862
149.875,3.473,3.473,278.171,0.0,3.438,-0.494,0.0,14.258,341.108,82.536,11.329,977.041,1.17559612,0.388,-11.545,303.238,303.238
149.975,3.743,3.74,287.382,2.385,3.569,-1.117,0.156,13.898,340.893,84.465,11.324,977.04,1.17707264,1.058,-15.527,303.355,303.355
150.075,1.779,1.778,305.949,1.783,1.44,-1.044,0.055,14.467,341.232,81.509,11.344,977.038,1.17473304,0.531,-14.683,302.502,302.502
150.175,1.07,1.041,66.291,-13.215,-0.953,-0.419,-0.244,15.258,341.702,77.456,11.344,977.035,1.17150605,0.429,-10.15,301.559,301.559
150.275,0.731,0.679,84.907,-21.851,-0.676,-0.06,-0.272,15.219,341.679,77.698,11.353,977.038,1.17166579,-0.26,-7.569,302.112,302.112
150.375,1.984,1.981,234.004,-2.921,1.603,1.165,-0.101,15.223,341.681,77.677,11.353,977.052,1.17166567,-0.123,-8.805,302.243,302.243
150.475,3.219,3.215,263.752,2.606,3.196,0.35,0.146,14.797,341.428,79.817,11.349,977.042,1.17338848,1.728,-12.517,302.689,302.689
150.576,3.758,3.758,282.736,0.0,3.665,-0.828,0.0,14.062,340.992,83.686,11.345,977.029,1.17637908,0.228,-13.791,302.393,302.393
150.679,2.905,2.872,291.22,8.742,2.677,-1.039,0.442,13.967,340.935,84.1,11.327,977.038,1.17678452,0.457,-12.891,301.516,301.516
150.779,0.728,0.709,18.087,-13.09,-0.22,-0.674,-0.165,14.984,341.54,78.879,11.353,977.036,1.17261755,0.798,-10.495,301.53,301.53
150.879,1.64,1.408,54.068,-30.851,-1.14,-0.826,-0.841,14.989,341.541,78.766,11.335,977.04,1.17260969,1.114,-9.459,301.868,301.868
150.979,1.505,1.25,239.717,-33.843,1.079,0.63,-0.838,14.886,341.48,79.268,11.331,977.042,1.17303503,0.876,-10.087,301.141,301.141
151.079,3.165,3.156,257.038,-4.355,3.076,0.708,-0.24,14.789,341.423,79.79,11.336,977.028,1.1734091,1.039,-11.992,301.812,301.812
151.18,3.619,3.619,274.841,0.0,3.606,-0.305,0.0,14.107,341.02,83.528,11.361,977.037,1.17619753,0.476,-14.511,302.829,302.829
151.281,3.642,3.642,287.256,0.635,3.478,-1.08,0.04,13.731,340.794,85.356,11.32,977.059,1.17778027,0.58,-14.935,303.053,303.053
151.381,1.706,1.702,294.197,-3.842,1.553,-0.698,-0.114,14.316,341.142,82.268,11.336,977.05,1.17536807,0.373,-12.008,301.963,301.963
151.481,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,48.08,-99.44,977.035,13.83576393,0.145,-7.823,301.923,301.923
151.581,1.016,1.016,39.961,-1.14,-0.652,-0.779,-0.02,14.91,341.497,79.396,11.379,977.054,1.17292929,0.277,-7.146,301.481,301.481
151.681,2.473,2.388,240.572,-15.044,2.08,1.174,-0.642,15.006,341.552,78.718,11.342,977.036,1.17253458,0.641,-11.518,301.485,301.485
151.781,3.299,3.298,263.769,1.451,3.278,0.358,0.084,14.731,341.389,80.169,11.351,977.05,1.17366636,0.575,-15.284,302.782,302.782
151.881,3.935,3.935,281.391,0.0,3.858,-0.777,0.0,14.005,340.96,84.122,11.368,977.042,1.17661786,0.716,-14.498,302.225,302.225
151.982,3.107,3.107,289.569,0.922,2.928,-1.041,0.05,13.964,340.934,84.234,11.348,977.057,1.17681289,1.061,-10.029,302.166,302.166
152.083,0.535,0.535,310.096,0.999,0.409,-0.344,0.009,14.794,341.426,79.798,11.342,977.049,1.17341149,0.94,-5.84,301.211,301.211
152.183,0.905,0.852,81.065,-19.586,-0.842,-0.132,-0.303,15.24,341.691,77.57,11.348,977.036,1.1715802,0.834,-8.087,301.357,301.357
152.283,0.658,0.641,208.036,-13.268,0.301,0.565,-0.151,15.145,341.635,78.129,11.364,977.047,1.17197394,0.422,-13.56,302.428,302.428
152.383,2.651,2.643,251.099,4.452,2.5,0.856,0.206,15.267,341.708,77.537,11.368,977.047,1.17147326,0.747,-16.601,303.463,303.463
152.483,3.194,3.194,275.754,0.0,3.178,-0.32,0.0,14.577,341.301,81.181,11.391,977.05,1.17427707,0.298,-13.947,302.589,302.589
152.585,3.896,3.894,286.167,1.988,3.74,-1.084,0.135,13.975,340.942,84.286,11.368,977.029,1.17672455,0.681,-8.613,301.338,301.338
152.685,1.503,1.245,316.532,-34.106,0.856,-0.903,-0.843,14.203,341.076,83.003,11.359,977.039,1.17580819,0.627,-6.63,299.915,299.915
152.784,0.907,0.702,117.971,-39.284,-0.62,0.329,-0.575,15.046,341.577,78.666,11.372,977.027,1.17234635,0.768,-10.12,301.833,301.833
152.884,0.385,0.166,68.542,-64.41,-0.155,-0.061,-0.347,14.953,341.523,79.181,11.38,977.048,1.17274821,0.822,-14.992,302.502,302.502
152.984,1.864,1.845,237.088,-8.244,1.549,1.002,-0.267,15.026,341.565,78.742,11.367,977.039,1.1724453,0.352,-16.178,302.501,302.501
153.084,2.961,2.961,268.261,0.0,2.96,0.09,0.0,14.752,341.403,80.128,11.364,977.028,1.17354679,0.45,-12.672,301.498,301.498
153.184,3.656,3.656,284.539,0.0,3.539,-0.918,0.0,14.027,340.971,83.884,11.347,977.034,1.17652798,0.342,-8.623,301.356,301.356
153.287,3.429,3.375,291.843,10.136,3.133,-1.256,0.603,13.858,340.873,84.971,11.376,977.029,1.17720222,0.163,-7.686,300.657,300.657
153.387,0.237,0.231,237.763,12.676,0.196,0.123,0.052,14.887,341.484,79.537,11.383,977.052,1.17302096,0.631,-10.316,301.521,301.521
153.487,1.156,1.135,85.841,-10.964,-1.132,-0.082,-0.22,15.2,341.668,77.874,11.368,977.024,1.17171931,0.577,-13.115,301.574,301.574
153.587,0.67,0.471,220.49,-45.356,0.306,0.358,-0.476,15.03,341.566,78.596,11.342,977.035,1.17243493,0.915,-13.701,301.988,301.988
153.687,2.96,2.96,250.531,-0.409,2.791,0.987,-0.021,14.971,341.533,79.019,11.367,977.045,1.17267466,0.636,-11.556,301.612,301.612
153.787,3.492,3.492,275.699,0.0,3.475,-0.347,0.0,14.523,341.267,81.366,11.372,977.046,1.17450249,1.219,-9.063,302.379,302.379
153.887,4.101,4.083,287.715,5.262,3.89,-1.242,0.376,13.94,340.922,84.517,11.376,977.034,1.17687023,0.773,-7.893,301.581,301.581
153.988,2.11,2.108,304.167,2.389,1.745,-1.184,0.088,14.356,341.168,82.199,11.362,977.038,1.17517924,0.803,-10.154,301.645,301.645
154.091,0.417,0.377,346.939,25.336,0.085,-0.367,0.178,15.106,341.613,78.399,11.378,977.047,1.17212582,0.618,-13.499,301.929,301.929
154.191,1.031,1.026,58.388,-5.222,-0.874,-0.538,-0.094,15.214,341.678,77.963,11.399,977.036,1.17166603,0.009,-15.265,302.036,302.036
154.291,1.495,1.492,239.338,-3.316,1.284,0.761,-0.086,15.307,341.732,77.329,11.367,977.025,1.17128515,0.476,-13.594,302.652,302.652
154.391,3.105,3.105,272.556,0.414,3.102,-0.138,0.022,14.981,341.539,79.011,11.375,977.031,1.17261374,0.259,-9.232,301.459,301.459
154.491,4.363,4.362,285.227,0.908,4.209,-1.146,0.069,14.168,341.058,83.362,11.391,977.039,1.17593813,0.595,-7.355,301.463,301.463
154.592,4.088,4.088,293.748,-0.139,3.742,-1.646,-0.01,13.837,340.86,85.057,11.371,977.046,1.17730808,-26.307,-9.338,290.786,290.786
154.693,0.961,0.954,270.997,-6.871,0.954,-0.017,-0.115,14.533,341.274,81.398,11.388,977.037,1.17444408,-45.339,-10.906,280.013,280.013
154.792,1.823,1.822,158.622,-1.578,-0.664,1.696,-0.05,15.228,341.686,77.783,11.378,977.016,1.17159009,-34.665,-14.439,284.701,284.701
154.893,1.83,1.788,190.441,-12.354,0.324,1.758,-0.392,15.021,341.563,78.835,11.38,977.036,1.17245638,27.36,-11.647,305.701,305.701
154.993,2.889,2.876,231.366,-5.393,2.247,1.796,-0.272,14.967,341.53,79.017,11.362,977.02,1.17266285,34.954,-6.443,304.43,304.43
155.093,3.31,3.309,262.418,1.648,3.28,0.437,0.095,14.417,341.206,82.008,11.388,977.025,1.17490101,21.034,-5.223,304.691,304.691
155.193,3.524,3.524,284.575,0.0,3.411,-0.887,0.0,13.688,340.773,86.024,11.395,977.025,1.17788589,20.305,-8.236,304.675,304.675
155.294,2.994,2.988,292.385,3.745,2.762,-1.138,0.196,13.889,340.891,84.792,11.375,977.034,1.17707896,16.54,-13.546,306.485,306.485
155.394,0.218,0.213,153.327,-12.297,-0.096,0.19,-0.046,14.86,341.468,79.648,11.378,977.022,1.17309594,-1.198,-15.163,302.621,302.621
155.494,0.972,0.957,69.403,10.019,-0.896,-0.337,0.169,15.184,341.661,78.089,11.395,977.035,1.17178559,-0.071,-10.851,302.441,302.441
155.594,1.349,1.243,226.407,-22.877,0.9,0.857,-0.525,15.189,341.663,78.047,11.391,977.05,1.17178524,0.657,-7.096,302.196,302.196
155.694,2.956,2.953,252.895,2.604,2.822,0.868,0.134,14.966,341.53,79.047,11.367,977.042,1.17269361,2.686,-7.368,301.898,301.898
155.795,3.432,3.432,280.535,0.0,3.374,-0.627,0.0,14.155,341.05,83.452,11.395,977.042,1.17599118,25.109,-10.017,305.061,305.061
155.895,2.944,2.911,290.19,8.617,2.732,-1.005,0.441,14.1,341.018,83.797,11.403,977.043,1.17621458,0.191,-13.934,303.295,303.295
155.996,0.442,0.432,328.321,-11.722,0.227,-0.368,-0.09,14.898,341.491,79.518,11.391,977.025,1.17293823,-7.518,-15.126,299.321,299.321
156.097,2.396,2.394,62.263,2.416,-2.119,-1.114,0.101,15.44,341.811,76.697,11.371,977.052,1.17077756,2.621,-12.132,302.17,302.17
156.197,1.149,1.114,60.119,-14.268,-0.966,-0.555,-0.283,15.344,341.756,77.313,11.399,977.019,1.1711154,0.132,-7.878,302.374,302.374
156.297,2.248,2.24,241.944,-4.67,1.977,1.054,-0.183,15.139,341.634,78.297,11.391,977.028,1.17196035,0.47,-8.166,301.695,301.695
156.397,2.96,2.959,267.072,1.66,2.955,0.151,0.086,14.656,341.348,80.817,11.399,977.03,1.17392993,2.717,-11.293,304.329,304.329
156.497,3.178,3.173,282.72,3.314,3.095,-0.699,0.184,13.995,340.954,84.253,11.382,977.041,1.17665219,-1.333,-13.917,301.876,301.876
156.597,1.762,1.761,298.169,0.655,1.553,-0.832,0.02,14.091,341.011,83.659,11.37,977.048,1.17626953,2.052,-14.508,302.773,302.773
156.697,0.773,0.766,78.098,-7.782,-0.75,-0.158,-0.105,15.02,341.563,78.83,11.378,977.03,1.17245281,-0.516,-12.432,302.928,302.928
156.802,1.677,1.671,68.916,-4.686,-1.559,-0.601,-0.137,14.998,341.551,79.093,11.406,977.037,1.17254066,0.16,-10.251,300.984,300.984
156.897,1.468,1.316,243.036,-26.333,1.173,0.597,-0.651,14.859,341.467,79.674,11.382,977.042,1.17312253,-5.07,-7.542,300.546,300.546
156.997,3.002,3.002,247.788,0.0,2.779,1.135,0.0,14.889,341.486,79.609,11.399,977.045,1.17299771,-40.348,-8.541,285.009,285.009
157.097,3.07,2.951,257.606,16.014,2.882,0.633,0.847,14.188,341.068,83.116,11.365,977.037,1.17586458,-42.345,-10.993,281.317,281.317
157.197,1.533,1.29,291.489,-32.698,1.201,-0.473,-0.828,13.785,340.83,85.465,11.391,977.026,1.1774925,-24.974,-15.092,291.074,291.074
157.297,1.504,0.441,91.213,-72.964,-0.441,0.009,-1.438,14.569,341.295,81.204,11.386,977.031,1.17429233,30.033,-9.754,305.549,305.549
157.399,1.519,1.519,75.412,-0.002,-1.47,-0.383,-0.0,15.168,341.652,78.253,11.41,977.031,1.1718415,32.124,-6.095,305.301,305.301
157.499,1.637,1.635,49.537,2.826,-1.244,-1.061,0.081,15.104,341.615,78.613,11.418,977.038,1.17210495,19.77,-6.08,304.325,304.325
157.601,2.243,2.19,238.779,-12.44,1.873,1.135,-0.483,15.131,341.63,78.377,11.399,977.037,1.17200041,21.761,-9.105,304.743,304.743
157.699,3.293,3.286,258.641,3.739,3.222,0.647,0.215,14.751,341.403,80.191,11.375,977.04,1.17356122,-0.86,-15.338,301.798,301.798
157.799,2.736,2.733,282.634,2.512,2.667,-0.598,0.12,14.029,340.975,84.114,11.391,977.029,1.17649257,0.293,-16.598,303.37,303.37
157.899,1.122,1.108,310.314,8.858,0.845,-0.717,0.173,14.397,341.195,82.217,11.406,977.048,1.17500424,0.877,-12.44,302.183,302.183
157.999,1.476,1.476,71.869,-1.014,-1.402,-0.459,-0.026,15.311,341.736,77.498,11.403,977.039,1.17127311,0.357,-7.604,300.542,300.542
158.1,2.182,2.172,71.76,-5.492,-2.063,-0.68,-0.209,15.203,341.671,77.975,11.391,977.027,1.17170298,14.691,-7.578,303.588,303.588
158.2,0.909,0.79,237.755,-29.573,0.668,0.422,-0.448,15.235,341.691,77.894,11.406,977.049,1.17159224,19.173,-10.285,305.356,305.356
158.3,2.588,2.582,249.242,3.896,2.414,0.915,0.176,15.161,341.646,78.163,11.386,977.035,1.17188454,-5.713,-14.56,300.585,300.585
158.4,3.095,3.095,277.585,0.0,3.068,-0.409,0.0,14.536,341.277,81.549,11.418,977.033,1.17441595,-2.967,-14.613,300.591,300.591
158.5,2.928,2.92,292.513,4.418,2.697,-1.118,0.226,14.152,341.05,83.575,11.414,977.032,1.17598224,3.258,-11.486,304.282,304.282
158.6,0.533,0.507,319.737,17.854,0.328,-0.387,0.163,14.792,341.428,80.11,11.399,977.032,1.17337716,0.701,-8.776,301.325,301.325
158.7,1.356,1.329,89.16,-11.421,-1.329,-0.019,-0.269,15.201,341.671,78.064,11.406,977.025,1.17170072,1.751,-7.632,302.407,302.407
158.801,1.694,1.693,58.785,2.273,-1.448,-0.877,0.067,15.094,341.607,78.59,11.403,977.034,1.1721499,-0.566,-11.781,302.686,302.686
158.903,2.19,2.129,243.611,-13.577,1.907,0.946,-0.514,14.95,341.522,79.298,11.399,977.026,1.17272639,0.689,-14.001,302.832,302.832
159.007,2.769,2.769,271.826,0.892,2.767,-0.088,0.043,14.553,341.286,81.332,11.395,977.058,1.17438531,1.709,-13.541,303.988,303.988
159.102,3.538,3.538,286.065,0.0,3.4,-0.979,0.0,13.899,340.899,84.874,11.399,977.032,1.17702699,-0.873,-10.507,301.302,301.302
159.202,3.1,3.098,296.081,2.026,2.783,-1.362,0.11,13.687,340.772,86.047,11.398,977.046,1.17791522,2.968,-8.576,302.238,302.238
159.303,0.893,0.848,95.894,-18.397,-0.843,0.087,-0.282,14.938,341.514,79.315,11.391,977.035,1.17278886,-34.069,-6.435,289.72,289.72
159.403,2.075,1.754,134.511,-32.309,-1.251,1.229,-1.109,15.122,341.624,78.416,11.398,977.031,1.17203176,-44.533,-7.923,281.978,281.978
159.503,1.975,1.974,196.013,-1.89,0.545,1.897,-0.065,15.057,341.586,78.812,11.41,977.047,1.17230999,-42.066,-11.322,280.57,280.57
159.603,2.071,2.062,260.964,5.317,2.036,0.324,0.192,15.122,341.625,78.544,11.422,977.024,1.17201507,15.53,-15.223,307.725,307.725
159.703,4.328,4.242,289.77,11.441,3.992,-1.435,0.859,14.523,341.27,81.638,11.422,977.043,1.17447972,32.516,-10.759,305.886,305.886
159.803,2.568,2.567,287.267,-1.671,2.451,-0.762,-0.075,14.018,340.969,84.216,11.398,977.035,1.17654455,19.469,-8.371,304.962,304.962
159.903,1.157,1.125,301.419,13.47,0.96,-0.587,0.269,14.841,341.457,79.825,11.393,977.033,1.17317963,20.092,-7.997,303.833,303.833
160.003,1.262,1.26,73.959,3.241,-1.21,-0.348,0.071,15.347,341.759,77.414,11.422,977.051,1.17113125,7.401,-10.497,303.795,303.795
160.103,1.208,1.179,53.471,-12.547,-0.947,-0.702,-0.262,15.299,341.729,77.569,11.405,977.055,1.17133987,-1.696,-14.919,300.788,300.788
160.207,2.135,2.131,235.737,-3.508,1.761,1.2,-0.131,15.279,341.718,77.69,11.409,977.039,1.17140019,0.784,-15.892,302.699,302.699
160.307,2.797,2.797,268.147,0.0,2.795,0.09,0.0,14.828,341.45,79.941,11.402,977.048,1.17324889,0.953,-11.532,301.446,301.446
160.407,3.93,3.93,281.265,0.0,3.854,-0.768,0.0,13.981,340.948,84.457,11.405,977.049,1.1767081,2.41,-6.408,301.777,301.777
160.507,1.849,1.847,295.002,2.805,1.674,-0.78,0.09,14.112,341.024,83.681,11.393,977.036,1.1761632,26.516,-6.677,304.811,304.811
160.607,0.678,0.591,129.924,-29.356,-0.453,0.379,-0.332,14.974,341.539,79.383,11.439,977.027,1.17261183,4.569,-10.945,303.626,303.626
160.707,1.398,1.331,108.496,-17.832,-1.262,0.422,-0.428,15.067,341.592,78.72,11.403,977.033,1.17225444,-7.128,-15.31,300.048,300.048
160.808,1.016,0.868,215.556,-31.26,0.505,0.706,-0.527,15.067,341.592,78.782,11.414,977.03,1.17224813,2.473,-15.11,303.353,303.353
160.909,3.026,3.019,249.091,-3.748,2.82,1.077,-0.198,14.899,341.493,79.641,11.414,977.044,1.17295027,-0.362,-11.038,303.159,303.159
161.011,3.453,3.442,266.768,4.529,3.437,0.194,0.273,14.14,341.041,83.554,11.398,977.052,1.17606604,0.826,-7.449,302.078,302.078
161.111,2.821,2.821,281.521,0.0,2.764,-0.563,0.0,13.594,340.718,86.665,11.414,977.029,1.17827046,1.501,-6.669,303.247,303.247
161.211,1.87,1.842,291.503,9.863,1.714,-0.675,0.32,13.742,340.808,85.981,11.441,977.057,1.17768228,-0.486,-12.107,302.168,302.168
161.311,0.701,0.626,111.62,-26.74,-0.582,0.231,-0.315,14.798,341.433,80.15,11.413,977.051,1.17336941,2.014,-14.923,303.826,303.826
161.411,1.081,0.704,156.098,-49.353,-0.285,0.644,-0.82,15.046,341.581,78.989,11.433,977.045,1.17234445,-1.487,-14.16,302.878,302.878
