Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],tvec_x [m],tvec_y [m],tvec_z [m],rvec_x [rad],rvec_y [rad],rvec_z [rad],qx,qy,qz,qw
42.108,464.473,31.778,-0.179,59.097,4.043,29.932,-7.86,67.761,0,0,3.937,,,,,,,,,,
42.208,467.571,30.54,-0.187,59.491,3.886,29.96,-10.162,67.761,0,0,3.918,,,,,,,,,,
42.308,470.644,30.004,-0.275,59.882,3.818,29.891,-11.87,67.761,0,0,3.868,,,,,,,,,,
42.408,473.683,29.202,-0.302,60.269,3.715,29.893,-11.931,67.761,0,0,3.897,,,,,,,,,,
42.508,476.718,29.387,-0.361,60.655,3.739,29.857,-8.529,67.761,0,0,3.883,,,,,,,,,,
42.608,479.767,30.138,-0.233,61.043,3.835,29.907,-7.236,67.761,0,0,3.581,,,,,,,,,,
42.708,482.699,27.036,-0.165,61.416,3.44,30.014,-4.6,67.761,0,0,3.443,,,,,,,,,,
42.808,485.393,26.889,-0.136,61.759,3.421,30.012,-4.714,67.761,0,0,3.38,,,,,,,,,,
42.908,488.014,26.674,-0.173,62.092,3.394,29.985,-9.278,67.761,0,0,3.345,,,,,,,,,,
43.008,490.632,25.458,-0.276,62.425,3.239,29.914,-13.144,67.761,0,0,3.364,,,,,,,,,,
43.108,493.258,26.205,-0.219,62.759,3.334,29.941,-6.742,67.761,0,0,3.261,,,,,,,,,,
43.208,495.85,26.02,-0.125,63.089,3.311,30.012,-2.828,67.761,0,0,3.432,,,,,,,,,,
43.308,498.464,27.578,-0.231,63.422,3.509,29.918,-11.296,67.761,0,0,3.357,,,,,,,,,,
43.408,501.14,25.909,-0.258,63.762,3.297,29.944,-9.785,67.761,0,0,3.436,,,,,,,,,,
43.508,503.804,27.161,-0.189,64.101,3.456,29.939,-6.309,67.761,0,0,3.362,,,,,,,,,,
43.608,506.472,26.922,-0.15,64.441,3.425,29.985,-7.219,67.761,0,0,3.454,,,,,,,,,,
43.708,509.139,26.568,-0.32,64.78,3.38,29.877,-12.693,67.761,0,0,3.406,,,,,,,,,,
43.809,511.858,27.193,-0.116,65.126,3.46,29.973,-3.93,67.761,0,0,3.419,,,,,,,,,,
43.909,514.539,26.534,-0.24,65.467,3.376,29.925,-10.527,67.761,0,0,3.316,,,,,,,,,,
44.009,517.164,25.229,-0.277,65.801,3.21,29.921,-9.621,67.761,0,0,3.488,,,,,,,,,,
44.109,519.814,27.552,-0.288,66.138,3.506,29.873,-9.489,67.761,0,0,3.476,,,,,,,,,,
44.209,522.538,26.323,-0.012,66.485,3.349,30.072,-1.077,67.761,0,0,3.626,,,,,,,,,,
44.309,524.964,23.032,0.092,66.793,2.931,30.149,1.753,67.761,0,0,3.469,,,,,,,,,,
44.409,526.983,19.018,-0.006,67.05,2.42,30.104,0.176,67.761,0,0,3.601,,,,,,,,,,
44.509,528.689,15.126,-0.078,67.267,1.925,30.09,-2.187,67.761,0,0,3.533,,,,,,,,,,
44.609,530.108,12.259,0,67.448,1.56,30.108,-0.3,67.761,0,0,3.587,,,,,,,,,,
44.709,531.207,9.635,0.004,67.588,1.226,30.156,-0.119,67.761,0,0,3.536,,,,,,,,,,
44.809,531.992,6.504,0.015,67.688,0.828,30.136,0.157,67.761,0,0,3.61,,,,,,,,,,
44.909,532.463,3.029,0.005,67.748,0.385,30.129,-0.046,67.761,0,0,3.555,,,,,,,,,,
45.009,532.628,0.207,0.033,67.769,0.026,30.154,0.816,67.761,0,0,3.734,,,,,,,,,,
45.109,532.606,0.013,-0.031,67.766,0.002,30.158,-0.787,67.761,0,0,3.649,,,,,,,,,,
45.209,532.608,-0.007,-0.008,67.766,-0.001,30.133,-0.4,67.761,0,0,3.719,,,,,,,,,,
45.309,532.608,0.045,-0.008,67.766,0.006,30.154,-0.119,67.761,0,0,3.677,,,,,,,,,,
45.41,532.608,0.022,0.003,67.766,0.003,30.161,-0.141,67.761,0,0,4.477,,,,,,,,,,
45.51,532.608,0.01,0.005,67.766,0.001,30.133,-0.005,67.761,0,0,4.429,,,,,,,,,,
45.61,532.608,0.021,0.02,67.766,0.003,30.142,0.399,67.761,0,0,4.509,,,,,,,,,,
45.71,532.608,-0.009,0.017,67.766,-0.001,30.147,0.736,67.761,0,0,4.379,,,,,,,,,,
45.81,532.607,-0.024,0.022,67.766,-0.003,30.142,0.705,67.761,0,0,5.119,,,,,,,,,,
45.91,532.606,-0.007,0.023,67.766,-0.001,30.145,0.398,67.761,0,0,9.942,,,,,,,,,,
46.01,532.601,0.012,0.024,67.765,0.002,30.149,0.867,67.761,0,0,14,,,,,,,,,,
46.11,532.601,-0.027,0.029,67.765,-0.003,30.14,0.769,67.761,0,0,14,,,,,,,,,,
46.21,532.6,0.004,0.027,67.765,0,30.156,1.323,67.761,0,0,14,,,,,,,,,,
46.31,532.6,-0.008,0.038,67.765,-0.001,30.142,1.511,67.761,0,0,14,,,,,,,,,,
46.41,532.599,-0.009,0.035,67.765,-0.001,30.133,1.284,67.761,0,0,14,,,,,,,,,,
46.51,532.597,-0.037,0.035,67.765,-0.005,30.151,1.673,67.761,0,0,7.012,,,,,,,,,,
46.61,532.591,-0.048,0.028,67.764,-0.006,30.138,0.98,67.761,0,0,3.956,,,,,,,,,,
46.71,532.59,-0.023,0.031,67.764,-0.003,30.156,1.201,67.761,0,0,14,,,,,,,,,,
46.81,532.589,0.023,0.031,67.764,0.003,30.158,1.246,67.761,0,0,14,,,,,,,,,,
46.91,532.589,0.029,0.037,67.764,0.004,30.165,1.109,67.761,0,0,13.219,,,,,,,,,,
47.011,532.588,0.007,0.038,67.764,0.001,30.172,1.963,67.761,0,0,14,,,,,,,,,,
47.111,532.588,-0.012,0.04,67.764,-0.002,30.138,1.346,67.761,0,0,14,,,,,,,,,,
47.211,532.587,0.056,0.047,67.763,0.007,30.147,1.338,67.761,0,0,14,,,,,,,,,,
47.311,532.587,-0.014,0.05,67.763,-0.002,30.17,2.122,67.761,0,0,9.686,,,,,,,,,,
47.411,532.586,-0.019,0.042,67.763,-0.002,30.154,1.684,67.763,0,0,0,,,,,,,,,,
47.511,532.586,0.022,0.061,67.763,0.003,30.177,1.83,67.763,0,0,0,,,,,,,,,,
47.611,532.586,-0.044,0.042,67.763,-0.006,30.172,2.556,67.763,0,0,0,,,,,,,,,,
47.711,532.586,-0.016,0.054,67.763,-0.002,30.174,2.042,67.763,0,0,0,,,,,,,,,,
47.811,532.586,0.006,0.051,67.763,0.001,30.163,2,67.763,0,0,0,,,,,,,,,,
47.912,532.586,0.005,0.061,67.763,0.001,30.174,2.222,67.763,0,0,0,,,,,,,,,,
48.011,532.585,-0.064,0.055,67.763,-0.008,30.174,2.714,67.763,0,0,0,,,,,,,,,,
48.111,532.585,0.055,0.074,67.763,0.007,30.158,2.276,67.763,0,0,0,,,,,,,,,,
48.211,532.585,-0.028,0.058,67.763,-0.004,30.17,2.604,67.763,0,0,0,,,,,,,,,,
48.311,532.585,-0.014,0.064,67.763,-0.002,30.17,2.826,67.763,0,0,0,,,,,,,,,,
48.411,532.585,-0.01,0.08,67.763,-0.001,30.177,3.075,67.763,0,0,0,,,,,,,,,,
48.511,532.585,0.03,0.082,67.763,0.004,30.177,3.345,67.763,0,0,0,,,,,,,,,,
48.612,532.585,0.026,0.091,67.763,0.003,30.17,3.15,67.763,0,0,0,,,,,,,,,,
48.712,532.585,0.077,0.09,67.763,0.01,30.172,3.26,67.763,0,0,0,,,,,,,,,,
48.812,532.585,-0.005,0.082,67.763,-0.001,30.181,3.273,67.763,0,0,0,,,,,,,,,,
48.912,532.585,0.037,0.1,67.763,0.005,30.19,3.134,67.763,0,0,0,,,,,,,,,,
49.012,532.585,-0.008,0.086,67.763,-0.001,30.167,3.843,67.763,0,0,0,,,,,,,,,,
49.112,532.585,-0.001,0.094,67.763,0,30.17,3.827,67.763,0,0,0,,,,,,,,,,
49.212,532.585,-0.013,0.1,67.763,-0.002,30.17,3.7,67.763,0,0,0,,,,,,,,,,
49.312,532.585,-0.04,0.109,67.763,-0.005,30.179,3.726,67.761,0,0,12.125,,,,,,,,,,
49.412,532.585,-0.006,0.093,67.763,-0.001,30.17,4.508,67.761,0,0,14,,,,,,,,,,
49.512,532.585,-0.002,0.108,67.763,0,30.158,4.2,67.761,0,0,14,,,,,,,,,,
49.613,532.585,0.026,0.112,67.763,0.003,30.167,4.671,67.761,0,0,14,,,,,,,,,,
49.713,532.585,-0.022,0.1,67.763,-0.003,30.179,4.268,67.763,0,0,0,,,,,,,,,,
49.813,532.585,-0.005,0.116,67.763,-0.001,30.181,4.405,67.763,0,0,0,,,,,,,,,,
49.913,532.584,-0.015,0.104,67.763,-0.002,30.199,4.611,67.763,0,0,0,,,,,,,,,,
50.013,532.584,0.01,0.12,67.763,0.001,30.172,4.569,67.763,0,0,0,,,,,,,,,,
50.113,532.583,0.002,0.12,67.763,0,30.167,4.439,67.763,0,0,0,,,,,,,,,,
50.213,532.578,-0.021,0.105,67.762,-0.003,30.179,4.452,67.762,0,0,0,,,,,,,,,,
50.313,532.574,-0.084,0.1,67.762,-0.011,30.163,3.407,67.763,0,0,0,,,,,,,,,,
50.413,532.568,-0.019,0.08,67.761,-0.002,30.183,3.872,67.761,0,0,0,,,,,,,,,,
50.513,532.568,0.001,0.083,67.761,0,30.186,3.687,67.761,0,0,0,,,,,,,,,,
50.613,532.567,-0.024,0.081,67.761,-0.003,30.206,3.671,67.761,0,0,0,,,,,,,,,,
50.713,532.567,-0.066,0.085,67.761,-0.008,30.181,3.352,67.761,0,0,0,,,,,,,,,,
50.813,532.566,0.008,0.09,67.761,0.001,30.167,3.145,67.761,0,0,0,,,,,,,,,,
50.913,532.566,-0.015,0.084,67.761,-0.002,30.161,3.318,67.761,0,0,0,,,,,,,,,,
51.013,532.565,-0.021,0.09,67.761,-0.003,30.181,3.644,67.761,0,0,0,,,,,,,,,,
51.113,532.563,-0.014,0.081,67.76,-0.002,30.199,3.107,67.76,0,0,0,,,,,,,,,,
51.213,532.562,-0.024,0.075,67.76,-0.003,30.165,3.248,67.76,0,0,0,,,,,,,,,,
51.313,532.562,0.082,0.088,67.76,0.01,30.181,3.084,67.763,0,0,0,,,,,,,,,,
51.413,532.562,0.021,0.076,67.76,0.003,30.183,3.382,67.76,0,0,0,,,,,,,,,,
51.514,532.562,0.019,0.084,67.76,0.002,30.209,3.032,67.76,0,0,0,,,,,,,,,,
51.614,532.562,-0.045,0.069,67.76,-0.006,30.177,3.256,67.76,0,0,0,,,,,,,,,,
51.714,532.562,0.008,0.083,67.76,0.001,30.172,3.161,67.76,0,0,0,,,,,,,,,,
51.814,532.562,-0.039,0.072,67.76,-0.005,30.188,3.032,67.76,0,0,0,,,,,,,,,,
51.914,532.562,0.016,0.077,67.76,0.002,30.179,3.2,67.76,0,0,0,,,,,,,,,,
52.014,532.562,-0.013,0.067,67.76,-0.002,30.19,2.825,67.76,0,0,0,,,,,,,,,,
52.114,532.562,-0.05,0.075,67.76,-0.006,30.193,3.094,67.76,0,0,0,,,,,,,,,,
52.214,532.562,-0.02,0.068,67.76,-0.003,30.177,3.125,67.76,0,0,0,,,,,,,,,,
52.314,532.562,0.053,0.078,67.76,0.007,30.177,2.932,67.76,0,0,0,,,,,,,,,,
52.414,532.562,0.044,0.078,67.76,0.006,30.174,2.873,67.76,0,0,0,,,,,,,,,,
52.514,532.562,0.046,0.085,67.76,0.006,30.183,2.772,67.76,0,0,0,,,,,,,,,,
52.614,532.562,-0.002,0.076,67.76,0,30.167,3.018,67.76,0,0,0,,,,,,,,,,
52.714,532.562,0.009,0.07,67.76,0.001,30.177,2.888,67.76,0,0,0,,,,,,,,,,
52.814,532.562,-0.005,0.08,67.76,-0.001,30.172,3.198,67.76,0,0,0,,,,,,,,,,
52.914,532.562,0.065,0.084,67.76,0.008,30.179,2.915,67.76,0,0,0,,,,,,,,,,
53.014,532.562,0.003,0.069,67.76,0,30.186,2.669,67.76,0,0,0,,,,,,,,,,
53.114,532.562,-0.019,0.064,67.76,-0.002,30.193,2.679,67.76,0,0,0,,,,,,,,,,
53.215,532.562,-0.038,0.074,67.76,-0.005,30.181,3.072,67.76,0,0,0,,,,,,,,,,
53.315,532.562,-0.027,0.073,67.76,-0.003,30.167,3.046,67.76,0,0,0,,,,,,,,,,
53.415,532.562,0,0.073,67.76,0,30.181,3.063,67.76,0,0,0,,,,,,,,,,
53.515,532.562,-0.022,0.063,67.76,-0.003,30.19,3.171,67.76,0,0,0,,,,,,,,,,
53.615,532.562,0.013,0.073,67.76,0.002,30.188,2.679,67.76,0,0,0,,,,,,,,,,
53.715,532.562,0.015,0.07,67.76,0.002,30.19,2.814,67.76,0,0,0,,,,,,,,,,
53.815,532.562,-0.005,0.072,67.76,-0.001,30.181,2.658,67.76,0,0,0,,,,,,,,,,
53.915,532.562,-0.013,0.076,67.76,-0.002,30.193,2.731,67.76,0,0,0,,,,,,,,,,
54.015,532.562,0.019,0.063,67.76,0.002,30.181,2.778,67.76,0,0,0,,,,,,,,,,
54.115,532.562,-0.018,0.065,67.76,-0.002,30.183,2.669,67.76,0,0,0,,,,,,,,,,
54.215,532.562,-0.002,0.069,67.76,0,30.199,2.524,67.76,0,0,0,,,,,,,,,,
54.315,532.562,-0.04,0.058,67.76,-0.005,30.19,2.79,67.76,0,0,0,,,,,,,,,,
54.415,532.562,-0.029,0.07,67.76,-0.004,30.183,2.538,67.76,0,0,0,,,,,,,,,,
54.515,532.562,-0.017,0.062,67.76,-0.002,30.188,2.401,67.76,0,0,0,,,,,,,,,,
54.615,532.562,-0.036,0.067,67.76,-0.005,30.197,2.926,67.76,0,0,0,,,,,,,,,,
54.715,532.562,-0.022,0.063,67.76,-0.003,30.183,2.696,67.76,0,0,0,,,,,,,,,,
54.816,532.562,-0.029,0.059,67.76,-0.004,30.197,2.889,67.76,0,0,0,,,,,,,,,,
54.916,532.562,0.009,0.063,67.76,0.001,30.183,2.625,67.76,0,0,0,,,,,,,,,,
55.016,532.562,0.056,0.074,67.76,0.007,30.174,2.52,67.76,0,0,0,,,,,,,,,,
55.116,532.562,-0.029,0.049,67.76,-0.004,30.181,2.405,67.76,0,0,0,,,,,,,,,,
55.216,532.562,0.046,0.066,67.76,0.006,30.17,2.437,67.76,0,0,0,,,,,,,,,,
55.316,532.562,0.025,0.072,67.76,0.003,30.19,2.425,67.76,0,0,0,,,,,,,,,,
55.416,532.562,0,0.066,67.76,0,30.179,2.587,67.76,0,0,0,,,,,,,,,,
55.516,532.562,-0.013,0.069,67.76,-0.002,30.179,2.507,67.76,0,0,0,,,,,,,,,,
55.616,532.562,0.007,0.062,67.76,0.001,30.19,2.228,67.76,0,0,0,,,,,,,,,,
55.716,532.562,0.029,0.067,67.76,0.004,30.188,2.655,67.76,0,0,0,,,,,,,,,,
55.816,532.562,-0.007,0.06,67.76,-0.001,30.195,2.794,67.76,0,0,0,,,,,,,,,,
55.916,532.562,-0.008,0.063,67.76,-0.001,30.193,2.177,67.76,0,0,0,,,,,,,,,,
56.016,532.562,0.012,0.057,67.76,0.001,30.225,2.43,67.76,0,0,0,,,,,,,,,,
56.116,532.562,-0.032,0.053,67.76,-0.004,30.206,2.838,67.76,0,0,0,,,,,,,,,,
56.216,532.562,-0.017,0.057,67.76,-0.002,30.181,2.293,67.76,0,0,0,,,,,,,,,,
56.316,532.562,0.043,0.064,67.76,0.006,30.19,2.398,67.76,0,0,0,,,,,,,,,,
56.417,532.562,0.037,0.068,67.76,0.005,30.181,1.997,67.76,0,0,0,,,,,,,,,,
56.517,532.562,0.021,0.068,67.76,0.003,30.188,2.54,67.76,0,0,0,,,,,,,,,,
56.617,532.562,0.032,0.065,67.76,0.004,30.177,2.364,67.76,0,0,0,,,,,,,,,,
56.717,532.562,-0.073,0.048,67.76,-0.009,30.193,2.348,67.76,0,0,0,,,,,,,,,,
56.817,532.562,0.002,0.058,67.76,0,30.195,1.917,67.76,0,0,0,,,,,,,,,,
56.917,532.562,-0.022,0.05,67.76,-0.003,30.186,2.392,67.76,0,0,0,,,,,,,,,,
57.017,532.562,0.022,0.056,67.76,0.003,30.181,2.17,67.76,0,0,0,,,,,,,,,,
57.117,532.562,0.028,0.055,67.76,0.004,30.179,2.116,67.76,0,0,0,,,,,,,,,,
57.217,532.562,-0.029,0.047,67.76,-0.004,30.179,2.42,67.76,0,0,0,,,,,,,,,,
57.317,532.562,0.014,0.052,67.76,0.002,30.186,1.999,67.76,0,0,0,,,,,,,,,,
57.417,532.562,-0.034,0.054,67.76,-0.004,30.197,2.535,67.76,0,0,0,,,,,,,,,,
57.517,532.562,-0.001,0.052,67.76,0,30.197,2.356,67.76,0,0,0,,,,,,,,,,
57.617,532.562,-0.003,0.054,67.76,0,30.193,1.966,67.76,0,0,0,,,,,,,,,,
57.717,532.562,0.015,0.054,67.76,0.002,30.197,2.497,67.76,0,0,0,,,,,,,,,,
57.817,532.562,-0.039,0.051,67.76,-0.005,30.202,2.456,67.76,0,0,0,,,,,,,,,,
57.917,532.562,-0.026,0.058,67.76,-0.003,30.163,2.231,67.76,0,0,0,,,,,,,,,,
58.017,532.562,0.025,0.057,67.76,0.003,30.193,2.277,67.76,0,0,0,,,,,,,,,,
58.118,532.562,0.002,0.059,67.76,0,30.199,2.15,67.76,0,0,0,,,,,,,,,,
58.218,532.562,-0.006,0.061,67.76,-0.001,30.183,2.12,67.76,0,0,0,,,,,,,,,,
58.318,532.562,0.047,0.05,67.76,0.006,30.195,1.736,67.76,0,0,0,,,,,,,,,,
58.418,532.562,0.022,0.05,67.76,0.003,30.199,1.505,67.76,0,0,0,,,,,,,,,,
58.518,532.562,-0.028,0.039,67.76,-0.004,30.195,2.378,67.76,0,0,0,,,,,,,,,,
58.618,532.562,0.048,0.057,67.76,0.006,30.202,2.226,67.76,0,0,0,,,,,,,,,,
58.718,532.563,-0.005,0.055,67.76,-0.001,30.172,1.882,67.76,0,0,0,,,,,,,,,,
58.818,532.562,0.001,0.052,67.76,0,30.195,2.251,67.76,0,0,0,,,,,,,,,,
58.918,532.562,0.061,0.061,67.76,0.008,30.177,1.992,67.76,0,0,0,,,,,,,,,,
59.018,532.563,0,0.052,67.76,0,30.181,2.018,67.76,0,0,0,,,,,,,,,,
59.118,532.563,-0.036,0.053,67.76,-0.005,30.213,1.851,67.76,0,0,0,,,,,,,,,,
59.218,532.563,0.014,0.052,67.76,0.002,30.172,1.749,67.76,0,0,0,,,,,,,,,,
59.318,532.563,0.017,0.044,67.76,0.002,30.183,1.755,67.76,0,0,0,,,,,,,,,,
59.418,532.563,-0.025,0.045,67.76,-0.003,30.199,2.125,67.76,0,0,0,,,,,,,,,,
59.518,532.563,0.018,0.053,67.76,0.002,30.19,1.931,67.76,0,0,0,,,,,,,,,,
59.618,532.562,0.028,0.045,67.76,0.004,30.177,1.97,67.76,0,0,0,,,,,,,,,,
59.719,532.563,-0.001,0.054,67.76,0,30.202,1.895,67.76,0,0,0,,,,,,,,,,
59.819,532.562,-0.017,0.048,67.76,-0.002,30.174,2.011,67.76,0,0,0,,,,,,,,,,
59.92,532.562,-0.021,0.047,67.76,-0.003,30.202,1.949,67.76,0,0,0,,,,,,,,,,
60.02,532.562,-0.01,0.047,67.76,-0.001,30.195,2.122,67.76,0,0,0,,,,,,,,,,
60.119,532.562,0.01,0.04,67.76,0.001,30.193,1.583,67.76,0,0,0,,,,,,,,,,
60.22,532.562,0.02,0.05,67.76,0.003,30.188,1.726,67.76,0,0,0,,,,,,,,,,
60.32,532.562,0.046,0.051,67.76,0.006,30.197,1.79,67.76,0,0,0,,,,,,,,,,
60.42,532.562,-0.015,0.043,67.76,-0.002,30.195,1.821,67.76,0,0,0,,,,,,,,,,
60.52,532.562,-0.042,0.048,67.76,-0.005,30.193,2.131,67.76,0,0,0,,,,,,,,,,
60.62,532.562,0.011,0.042,67.76,0.001,30.186,1.755,67.76,0,0,0,,,,,,,,,,
60.72,532.562,-0.043,0.054,67.76,-0.005,30.209,1.985,67.76,0,0,0,,,,,,,,,,
60.82,532.562,-0.017,0.044,67.76,-0.002,30.202,1.769,67.76,0,0,0,,,,,,,,,,
60.92,532.562,-0.019,0.05,67.76,-0.002,30.179,1.964,67.76,0,0,0,,,,,,,,,,
61.02,532.562,-0.007,0.049,67.76,-0.001,30.204,1.612,67.76,0,0,0,,,,,,,,,,
61.12,532.562,-0.015,0.037,67.76,-0.002,30.206,1.528,67.76,0,0,0,,,,,,,,,,
61.22,532.562,0.048,0.046,67.76,0.006,30.206,1.662,67.76,0,0,0,,,,,,,,,,
61.32,532.562,-0.03,0.042,67.76,-0.004,30.195,2.039,67.76,0,0,0,,,,,,,,,,
61.42,532.562,0.017,0.043,67.76,0.002,30.215,1.54,67.76,0,0,0,,,,,,,,,,
61.521,532.562,0.01,0.031,67.76,0.001,30.197,1.565,67.76,0,0,0,,,,,,,,,,
61.621,532.562,-0.003,0.041,67.76,0,30.19,1.268,67.76,0,0,0,,,,,,,,,,
61.721,532.562,-0.002,0.046,67.76,0,30.204,1.393,67.76,0,0,0,,,,,,,,,,
61.821,532.562,0.022,0.049,67.76,0.003,30.188,2.247,67.76,0,0,0,,,,,,,,,,
61.921,532.562,-0.016,0.031,67.76,-0.002,30.206,1.526,67.76,0,0,0,,,,,,,,,,
62.021,532.562,0.028,0.036,67.76,0.004,30.213,1.111,67.76,0,0,0,,,,,,,,,,
62.121,532.562,0.022,0.041,67.76,0.003,30.213,1.364,67.76,0,0,0,,,,,,,,,,
62.221,532.562,-0.014,0.033,67.76,-0.002,30.215,1.637,67.76,0,0,0,,,,,,,,,,
62.321,532.562,-0.044,0.036,67.76,-0.006,30.195,1.334,67.76,0,0,0,,,,,,,,,,
62.421,532.562,0.007,0.039,67.76,0.001,30.218,2.031,67.76,0,0,0,,,,,,,,,,
62.521,532.562,-0.013,0.035,67.76,-0.002,30.204,1.505,67.76,0,0,0,,,,,,,,,,
62.621,532.562,-0.005,0.042,67.76,-0.001,30.202,1.679,67.76,0,0,0,,,,,,,,,,
62.721,532.562,0.022,0.043,67.76,0.003,30.204,1.402,67.76,0,0,0,,,,,,,,,,
62.821,532.563,-0.005,0.029,67.76,-0.001,30.19,1.362,67.76,0,0,0,,,,,,,,,,
62.921,532.562,-0.008,0.029,67.76,-0.001,30.236,1.373,67.76,0,0,0,,,,,,,,,,
63.021,532.562,0.014,0.04,67.76,0.002,30.209,1.183,67.76,0,0,0,,,,,,,,,,
63.121,532.562,0.066,0.04,67.76,0.008,30.213,1.558,67.76,0,0,0,,,,,,,,,,
63.221,532.562,-0.006,0.037,67.76,-0.001,30.199,1.501,67.76,0,0,0,,,,,,,,,,
63.322,532.562,-0.002,0.037,67.76,0,30.195,1.681,67.76,0,0,0,,,,,,,,,,
63.422,532.563,0.024,0.042,67.76,0.003,30.188,1.298,67.76,0,0,0,,,,,,,,,,
63.522,532.562,0,0.045,67.76,0,30.202,1.886,67.76,0,0,0,,,,,,,,,,
63.622,532.562,0.01,0.031,67.76,0.001,30.206,1.426,67.76,0,0,0,,,,,,,,,,
63.722,532.563,0.029,0.038,67.76,0.004,30.202,1.132,67.76,0,0,0,,,,,,,,,,
63.822,532.562,-0.01,0.042,67.76,-0.001,30.213,1.374,67.76,0,0,0,,,,,,,,,,
63.922,532.562,-0.047,0.038,67.76,-0.006,30.186,1.471,67.76,0,0,0,,,,,,,,,,
64.022,532.563,0.066,0.045,67.76,0.008,30.195,1.182,67.76,0,0,0,,,,,,,,,,
64.122,532.563,-0.037,0.036,67.76,-0.005,30.206,1.377,67.76,0,0,0,,,,,,,,,,
64.222,532.563,-0.004,0.026,67.76,-0.001,30.195,1.24,67.76,0,0,0,,,,,,,,,,
64.322,532.563,-0.014,0.041,67.76,-0.002,30.19,1.201,67.76,0,0,0,,,,,,,,,,
64.422,532.562,-0.044,0.031,67.76,-0.006,30.186,1.431,67.76,0,0,0,,,,,,,,,,
64.522,532.563,-0.006,0.03,67.76,-0.001,30.199,1.551,67.76,0,0,0,,,,,,,,,,
64.622,532.563,0.005,0.024,67.76,0.001,30.202,1.052,67.76,0,0,0,,,,,,,,,,
64.722,532.562,-0.019,0.032,67.76,-0.002,30.193,1.482,67.76,0,0,0,,,,,,,,,,
64.822,532.562,0.057,0.036,67.76,0.007,30.218,1.371,67.76,0,0,0,,,,,,,,,,
64.922,532.563,-0.02,0.03,67.76,-0.003,30.186,1.054,67.76,0,0,0,,,,,,,,,,
65.022,532.563,0.052,0.04,67.76,0.007,30.193,1.127,67.76,0,0,0,,,,,,,,,,
65.123,532.562,-0.012,0.029,67.76,-0.001,30.195,1.383,67.76,0,0,0,,,,,,,,,,
65.223,532.563,0.006,0.032,67.76,0.001,30.197,0.931,67.76,0,0,0,,,,,,,,,,
65.323,532.563,-0.002,0.027,67.76,0,30.204,1.381,67.76,0,0,0,,,,,,,,,,
65.423,532.563,0.056,0.037,67.76,0.007,30.195,1.363,67.76,0,0,0,,,,,,,,,,
65.523,532.563,-0.003,0.032,67.76,0,30.206,1.214,67.76,0,0,0,,,,,,,,,,
65.623,532.562,-0.011,0.03,67.76,-0.001,30.19,1.192,67.76,0,0,0,,,,,,,,,,
65.723,532.562,0.047,0.029,67.76,0.006,30.197,1.047,67.76,0,0,0,,,,,,,,,,
65.823,532.563,-0.024,0.03,67.76,-0.003,30.204,0.804,67.76,0,0,0,,,,,,,,,,
65.923,532.562,-0.029,0.032,67.76,-0.004,30.197,1.292,67.76,0,0,0,,,,,,,,,,
66.023,532.562,-0.064,0.028,67.76,-0.008,30.177,1.604,67.76,0,0,0,,,,,,,,,,
66.123,532.562,0.038,0.029,67.76,0.005,30.202,1.221,67.76,0,0,0,,,,,,,,,,
66.223,532.562,0.028,0.036,67.76,0.004,30.204,0.948,67.76,0,0,0,,,,,,,,,,
66.323,532.562,-0.004,0.022,67.76,-0.001,30.204,1.021,67.76,0,0,0,,,,,,,,,,
66.423,532.562,-0.023,0.028,67.76,-0.003,30.211,0.98,67.76,0,0,0,,,,,,,,,,
66.524,532.563,0,0.022,67.76,0,30.197,0.935,67.76,0,0,0,,,,,,,,,,
66.624,532.563,-0.054,0.025,67.76,-0.007,30.193,1.164,67.76,0,0,0,,,,,,,,,,
66.724,532.563,0.021,0.028,67.76,0.003,30.209,0.907,67.76,0,0,0,,,,,,,,,,
66.824,532.563,-0.023,0.023,67.76,-0.003,30.204,1.205,67.76,0,0,0,,,,,,,,,,
66.924,532.563,0.005,0.031,67.76,0.001,30.204,0.903,67.76,0,0,0,,,,,,,,,,
67.024,532.563,0.014,0.034,67.76,0.002,30.193,0.872,67.76,0,0,0,,,,,,,,,,
67.124,532.563,-0.032,0.02,67.76,-0.004,30.225,1.114,67.76,0,0,0,,,,,,,,,,
67.224,532.563,0.064,0.028,67.76,0.008,30.188,0.805,67.76,0,0,0,,,,,,,,,,
67.324,532.563,0.008,0.03,67.76,0.001,30.197,0.921,67.76,0,0,0,,,,,,,,,,
67.424,532.563,-0.022,0.016,67.76,-0.003,30.202,1.163,67.76,0,0,0,,,,,,,,,,
67.524,532.563,0.003,0.023,67.76,0,30.206,0.922,67.76,0,0,0,,,,,,,,,,
67.624,532.563,0.01,0.023,67.76,0.001,30.206,0.316,67.76,0,0,0,,,,,,,,,,
67.724,532.563,0.03,0.022,67.76,0.004,30.213,1.163,67.76,0,0,0,,,,,,,,,,
67.824,532.563,0.022,0.023,67.76,0.003,30.218,0.853,67.76,0,0,0,,,,,,,,,,
67.925,532.563,-0.026,0.021,67.76,-0.003,30.206,1.103,67.76,0,0,0,,,,,,,,,,
